,name,id,device,dataset,_runtime,max_epoch,_timestamp,batch_size,hash,seed,trained_norms,full_batch,model_args,train_exact_f1,epoch_training_time,epoch,loss_func,training_loss,accumulate_steps,model,metrics,train_exact_match,opt,_step,valid_exact_f1,valid_exact_match,train_ppl,training_error,train_accuracy,valid_accuracy,drop_last,n,valid_ppl,step_size,init_noise_norm,log_every_step,grad_norm,debug,noise_norm_train,train_run_iter,initial_run_iter,train_mse,valid_mse
8007,sparkling-snowflake-895,34raswdr,,covtype-binary,568.0,75,1622738147.0,128.0,74ec79feb623156a12320c8dc113e78a,2.0,,,,,4.23694634437561,74.0,logloss,1.1464151146325243,,log_reg,['accuracy'],,"{'b1': 0.9, 'b2': 0.999, 'name': 'Adam', 'alpha': 1e-06}",77.0,,,,,0.6571696400642395,0.6079584956169128,,,,,,,,,,,,,
8008,clean-silence-894,24dh8jwp,,covtype-binary,568.0,75,1622737570.0,128.0,748608d82b49fd64644cf0836c6d2950,3.0,,,,,4.23931360244751,74.0,logloss,287226.46163227904,,log_reg,['accuracy'],,"{'name': 'Adam', 'alpha': 1000, 'b1': 0.9, 'b2': 0.999}",77.0,,,,,0.6445795297622681,0.6610385179519653,,,,,,,,,,,,,
8009,logical-resonance-893,32lq0mb8,,covtype-binary,527.0,75,1622736993.0,128.0,73f252e07951e3326f6e4680ec599e2b,2.0,,,,,3.719151258468628,74.0,logloss,348713567.2180617,,log_reg,['accuracy'],,"{'name': 'SGD', 'alpha': 100}",77.0,,,,,0.5222607254981995,0.4649317264556885,,,,,,,,,,,,,
8010,comic-lake-892,3qizciai,,covtype-binary,532.0,75,1622736456.0,128.0,735410ab30f7f348960c640bb244eb4a,3.0,,,,,3.702728986740112,74.0,logloss,296.87286440811494,,log_reg,['accuracy'],,"{'name': 'SGD', 'alpha': 1e-11}",77.0,,,,,0.5086121559143066,0.4035472571849823,,,,,,,,,,,,,
8011,glowing-snowflake-891,i7cppxuq,,covtype-binary,567.0,75,1622735915.0,128.0,7076d8090aeac6ca695086d44bdcb29e,3.0,,,,,4.127172231674194,74.0,logloss,0.49463718253216554,,log_reg,['accuracy'],,"{'b1': 0.9, 'b2': 0.999, 'name': 'Adam', 'alpha': 0.0001}",77.0,,,,,0.7211505770683289,0.6537581086158752,,,,,,,,,,,,,
8012,mild-sun-890,4x10q1di,,covtype-binary,584.0,75,1622735339.0,128.0,70221d985a023a9b0ff73d4aeb60f35b,2.0,,,,,4.293132305145264,74.0,logloss,288816.66525093786,,log_reg,['accuracy'],,"{'b1': 0.9, 'b2': 0.999, 'name': 'Adam', 'alpha': 1000}",77.0,,,,,0.6545448899269104,0.5345260500907898,,,,,,,,,,,,,
8013,colorful-cosmos-889,2qkkv5jg,,covtype-binary,530.0,75,1622734745.0,128.0,6cd5d69b888008f25ec11fd1ae6196c8,4.0,,,,,3.7559330463409424,74.0,logloss,349306.05146742496,,log_reg,['accuracy'],,"{'name': 'SGD', 'alpha': 0.1}",77.0,,,,,0.4841032028198242,0.5955318808555603,,,,,,,,,,,,,
8014,sage-grass-888,3ukaf637,,covtype-binary,533.0,75,1622734205.0,128.0,680241ed98fb69c212beb08b2d77ea7f,3.0,,,,,3.756861686706543,74.0,logloss,3481638.174026019,,log_reg,['accuracy'],,"{'alpha': 1, 'name': 'SGD'}",77.0,,,,,0.5927863121032715,0.5851361751556396,,,,,,,,,,,,,
8015,scarlet-fire-887,vmw111o8,,covtype-binary,530.0,75,1622733663.0,128.0,67613c7a2ce46b729ecf4a30e4790516,3.0,,,,,3.679640769958496,74.0,logloss,0.7146447095445599,,log_reg,['accuracy'],,"{'name': 'SGD', 'alpha': 1e-07}",77.0,,,,,0.5817431211471558,0.5858332514762878,,,,,,,,,,,,,
8016,bumbling-butterfly-886,2gz54asx,,covtype-binary,548.0,75,1622733123.0,128.0,630cbb01da91cc174036cb11bf5579ec,1.0,,,,,3.869206190109253,74.0,logloss,349442685.78634363,,log_reg,['accuracy'],,"{'name': 'SGD', 'alpha': 100}",77.0,,,,,0.5260149240493774,0.5836043953895569,,,,,,,,,,,,,
8017,crimson-totem-885,22uzt91c,,covtype-binary,534.0,75,1622732566.0,128.0,60c8262b7aea31c8f45faa4ae71c37f6,4.0,,,,,3.811218738555908,74.0,logloss,3481394.4257124173,,log_reg,['accuracy'],,"{'name': 'SGD', 'alpha': 1}",77.0,,,,,0.4839698076248169,0.5948434472084045,,,,,,,,,,,,,
8018,whole-dragon-884,o29vw6ez,,covtype-binary,563.0,75,1622732023.0,128.0,5adfa174744e915a74c23644981897c5,4.0,,,,,4.201574325561523,74.0,logloss,575.9164222011482,,log_reg,['accuracy'],,"{'b2': 0.999, 'name': 'Adam', 'alpha': 1e-08, 'b1': 0.9}",77.0,,,,,0.49138790369033813,0.5964527130126953,,,,,,,,,,,,,
8019,dandy-music-883,2wirszcy,,covtype-binary,561.0,75,1622731452.0,128.0,5a3a7cac1d2c89350cc9a7e0807f9c23,3.0,,,,,4.129270553588867,74.0,logloss,30.54659787844456,,log_reg,['accuracy'],,"{'b1': 0.9, 'b2': 0.999, 'name': 'Adam', 'alpha': 0.1}",77.0,,,,,0.6933198571205139,0.5924166440963745,,,,,,,,,,,,,
8020,efficient-pine-882,1yt61wyn,,covtype-binary,561.0,75,1622730882.0,128.0,58a048b3084fc170b943badf5ba73877,1.0,,,,,4.20598578453064,74.0,logloss,582.663713572834,,log_reg,['accuracy'],,"{'b1': 0.9, 'b2': 0.999, 'name': 'Adam', 'alpha': 1e-08}",77.0,,,,,0.49138790369033813,0.5964527130126953,,,,,,,,,,,,,
8021,kind-dew-881,2k4bzrjt,,covtype-binary,530.0,75,1622730312.0,128.0,56a279b358116855c06e6a003924ddb0,2.0,,,,,3.7754392623901367,74.0,logloss,2.0813157460303557,,log_reg,['accuracy'],,"{'name': 'SGD', 'alpha': 1e-08}",77.0,,,,,0.527327299118042,0.5040791034698486,,,,,,,,,,,,,
8022,snowy-night-880,3s4dja0w,,covtype-binary,574.0,75,1622729773.0,128.0,565bc01ea8b9d9066bddfd51f3dbebb8,3.0,,,,,4.226081371307373,74.0,logloss,3049749.930281182,,log_reg,['accuracy'],,"{'alpha': 10000, 'b1': 0.9, 'b2': 0.999, 'name': 'Adam'}",77.0,,,,,0.7516576647758484,0.5906438231468201,,,,,,,,,,,,,
8023,revived-elevator-879,3m8cj59q,,covtype-binary,528.0,75,1622729190.0,128.0,557b4796542e1dc01ee36d50b98e22de,2.0,,,,,3.6406774520874023,74.0,logloss,34818.6285895125,,log_reg,['accuracy'],,"{'name': 'SGD', 'alpha': 0.01}",77.0,,,,,0.523211658000946,0.4692259728908539,,,,,,,,,,,,,
8024,royal-wood-878,ccirzm2i,,covtype-binary,578.0,75,1622728653.0,128.0,519879915b3f8640477d1303d2fb58c9,2.0,,,,,4.259209394454956,74.0,logloss,0.4906446942115933,,log_reg,['accuracy'],,"{'alpha': 1e-05, 'b1': 0.9, 'b2': 0.999, 'name': 'Adam'}",77.0,,,,,0.7706848382949829,0.6115987300872803,,,,,,,,,,,,,
8025,helpful-totem-877,vd9eabit,,covtype-binary,562.0,75,1622728066.0,128.0,4fe3314486339bfcc9e225bff1617249,1.0,,,,,4.232730865478516,74.0,logloss,0.49148450441461566,,log_reg,['accuracy'],,"{'b1': 0.9, 'b2': 0.999, 'name': 'Adam', 'alpha': 1e-05}",77.0,,,,,0.7697554230690002,0.6462969183921814,,,,,,,,,,,,,
8026,major-shadow-876,22q4lpjp,,covtype-binary,566.0,75,1622727495.0,128.0,4e1567f0ba87d780da93608d3906cdc0,4.0,,,,,4.253598928451538,74.0,logloss,0.596175671345862,,log_reg,['accuracy'],,"{'alpha': 1e-06, 'b1': 0.9, 'b2': 0.999, 'name': 'Adam'}",77.0,,,,,0.6780577301979065,0.6167105436325073,,,,,,,,,,,,,
8027,worldly-shadow-875,16bnvyrz,,covtype-binary,571.0,75,1622726921.0,128.0,4b62cd35e6f144e65d86168f77d4e050,1.0,,,,,4.20010781288147,74.0,logloss,0.5793230428159368,,log_reg,['accuracy'],,"{'b2': 0.999, 'name': 'Adam', 'alpha': 0.001, 'b1': 0.9}",77.0,,,,,0.7727975249290466,0.6129928827285767,,,,,,,,,,,,,
8028,clear-spaceship-874,2j0snd2u,,covtype-binary,567.0,75,1622726340.0,128.0,48394a6735ee2dffca0d191ee9eba339,3.0,,,,,4.219001054763794,74.0,logloss,106.47689179701952,,log_reg,['accuracy'],,"{'b1': 0.9, 'b2': 0.999, 'name': 'Adam', 'alpha': 1e-07}",77.0,,,,,0.4648437201976776,0.4035472571849823,,,,,,,,,,,,,
8029,faithful-yogurt-873,3pl5kn9d,,covtype-binary,536.0,75,1622725763.0,128.0,45637e93993bb65cb9c841fdf04926e9,2.0,,,,,3.7562472820281982,74.0,logloss,23.718211451028413,,log_reg,['accuracy'],,"{'name': 'SGD', 'alpha': 1e-09}",77.0,,,,,0.5387061238288879,0.533579409122467,,,,,,,,,,,,,
8030,fiery-resonance-872,1qzpz30v,,covtype-binary,537.0,75,1622725218.0,128.0,3dd328f25c1deb648d2fd1a9e62ad83f,1.0,,,,,3.798962831497192,74.0,logloss,3.4659938296951385,,log_reg,['accuracy'],,"{'name': 'SGD', 'alpha': 1e-06}",77.0,,,,,0.5329747796058655,0.5859365463256836,,,,,,,,,,,,,
8031,cosmic-sound-871,2w2zh8i2,,covtype-binary,541.0,75,1622724671.0,128.0,39e09839c41395febeca424ad9a3286f,3.0,,,,,3.8130910396575928,74.0,logloss,7.30820586712875,,log_reg,['accuracy'],,"{'name': 'SGD', 'alpha': 1e-09}",77.0,,,,,0.4876939058303833,0.4693034291267395,,,,,,,,,,,,,
8032,northern-butterfly-870,25bwn9kt,,covtype-binary,563.0,75,1622724121.0,128.0,3803afe77ffd4b8828129e655b84858b,1.0,,,,,4.097384452819824,74.0,logloss,366.18171513343174,,log_reg,['accuracy'],,"{'b1': 0.9, 'b2': 0.999, 'name': 'Adam', 'alpha': 1e-07}",77.0,,,,,0.49138790369033813,0.5964527130126953,,,,,,,,,,,,,
8033,eternal-sun-869,283f0wt3,,covtype-binary,529.0,75,1622723549.0,128.0,36939b0aa00f5a557950a41276e22c2e,1.0,,,,,3.659283399581909,74.0,logloss,34786.514570194195,,log_reg,['accuracy'],,"{'name': 'SGD', 'alpha': 0.01}",77.0,,,,,0.5331898927688599,0.5849124789237976,,,,,,,,,,,,,
8034,warm-dew-868,1o3tz2zw,,covtype-binary,535.0,75,1622723011.0,128.0,3178c524fd776cfd9622e0afde20ee1b,1.0,,,,,3.7376556396484375,74.0,logloss,3485802.768842924,,log_reg,['accuracy'],,"{'name': 'SGD', 'alpha': 1}",77.0,,,,,0.532664954662323,0.5847058892250061,,,,,,,,,,,,,
8035,giddy-elevator-867,15oekvpf,,covtype-binary,538.0,75,1622722467.0,128.0,2bee6fb0cc515f666adf9a43fe7351d3,4.0,,,,,3.788945436477661,74.0,logloss,348613642.3722467,,log_reg,['accuracy'],,"{'name': 'SGD', 'alpha': 100}",77.0,,,,,0.483956903219223,0.5955405235290527,,,,,,,,,,,,,
8036,bright-firebrand-866,1fedoyib,,covtype-binary,528.0,75,1622721919.0,128.0,2bcab903a133a7dbf5ee65140392e86d,4.0,,,,,3.5635762214660645,74.0,logloss,3.4669903470490473,,log_reg,['accuracy'],,"{'name': 'SGD', 'alpha': 1e-06}",77.0,,,,,0.48496806621551514,0.5956782102584839,,,,,,,,,,,,,
8037,lunar-fog-865,3cru09cp,,covtype-binary,530.0,75,1622721381.0,128.0,27672015001b3929868bc838a8ec11c5,3.0,,,,,3.7264211177825928,74.0,logloss,350268.2548376411,,log_reg,['accuracy'],,"{'name': 'SGD', 'alpha': 0.1}",77.0,,,,,0.4869452118873596,0.596177339553833,,,,,,,,,,,,,
8038,bumbling-silence-864,3kfj1pgu,,covtype-binary,526.0,75,1622720842.0,128.0,1e2616830ea9e253887e9547846a8214,1.0,,,,,3.700841426849365,74.0,logloss,34.90755964795923,,log_reg,['accuracy'],,"{'name': 'SGD', 'alpha': 1e-05}",77.0,,,,,0.5304834246635437,0.5839486122131348,,,,,,,,,,,,,
8039,celestial-durian-863,2vszn8af,,covtype-binary,573.0,75,1622720306.0,128.0,1872830dd5a40fdf0e250bbd81a8fee2,4.0,,,,,4.310255289077759,74.0,logloss,3102005.6890831497,,log_reg,['accuracy'],,"{'b1': 0.9, 'b2': 0.999, 'name': 'Adam', 'alpha': 10000}",77.0,,,,,0.5829005837440491,0.6266500949859619,,,,,,,,,,,,,
8040,hopeful-butterfly-862,3m9el38m,,covtype-binary,569.0,75,1622719723.0,128.0,186b38f75ac875d67025ce1f768f44ba,1.0,,,,,4.158906698226929,74.0,logloss,291.69047077111736,,log_reg,['accuracy'],,"{'b1': 0.9, 'b2': 0.999, 'name': 'Adam', 'alpha': 1}",77.0,,,,,0.7296766638755798,0.5781741738319397,,,,,,,,,,,,,
8041,silvery-brook-861,326wrx33,,covtype-binary,528.0,75,1622719145.0,128.0,18560d37ede0467e75a5b713af715418,1.0,,,,,3.780006170272827,74.0,logloss,578.1593394594571,,log_reg,['accuracy'],,"{'name': 'SGD', 'alpha': 1e-11}",77.0,,,,,0.49138790369033813,0.5964527130126953,,,,,,,,,,,,,
8042,stoic-dream-860,241ouemv,,covtype-binary,575.0,75,1622718607.0,128.0,1442ec6823274dc0605956e508e10712,4.0,,,,,4.207139253616333,74.0,logloss,2.971828573764946,,log_reg,['accuracy'],,"{'name': 'Adam', 'alpha': 0.01, 'b1': 0.9, 'b2': 0.999}",77.0,,,,,0.6800262928009033,0.5672621726989746,,,,,,,,,,,,,
8043,fiery-feather-859,obt9lxzy,,covtype-binary,536.0,75,1622718022.0,128.0,13ee738f1565801f11948d0ed438ea73,1.0,,,,,3.696456670761109,74.0,logloss,347.5876152420884,,log_reg,['accuracy'],,"{'name': 'SGD', 'alpha': 0.0001}",77.0,,,,,0.5335147976875305,0.5848264098167419,,,,,,,,,,,,,
8044,golden-gorge-858,3igcl941,,covtype-binary,545.0,75,1622717476.0,128.0,1032499c75c9cdec439449d5650a4279,1.0,,,,,3.7525038719177246,74.0,logloss,34772457.71145374,,log_reg,['accuracy'],,"{'name': 'SGD', 'alpha': 10}",77.0,,,,,0.5281577706336975,0.5840690732002258,,,,,,,,,,,,,
8045,curious-galaxy-857,3fh9rczk,,covtype-binary,568.0,75,1622716921.0,128.0,0dd696b682243d377b9d9fcfc17b7633,4.0,,,,,4.188826322555542,74.0,logloss,0.5759929337329539,,log_reg,['accuracy'],,"{'b1': 0.9, 'b2': 0.999, 'name': 'Adam', 'alpha': 0.001}",77.0,,,,,0.771809995174408,0.6514861583709717,,,,,,,,,,,,,
8046,lilac-valley-856,2f7dr9r5,,covtype-binary,560.0,75,1622716344.0,128.0,0d30be353cd643b1cb7d8b5ca14a1ead,3.0,,,,,4.173892259597778,74.0,logloss,0.4905745523206332,,log_reg,['accuracy'],,"{'b1': 0.9, 'b2': 0.999, 'name': 'Adam', 'alpha': 1e-05}",77.0,,,,,0.7708848714828491,0.6299116611480713,,,,,,,,,,,,,
8047,crisp-plant-855,1ajeof3y,,covtype-binary,561.0,75,1622715775.0,128.0,0c054f88433c349cdf38945f8866b762,4.0,,,,,4.100141286849976,74.0,logloss,302479.74319417676,,log_reg,['accuracy'],,"{'b1': 0.9, 'b2': 0.999, 'name': 'Adam', 'alpha': 1000}",77.0,,,,,0.5703083276748657,0.6238532662391663,,,,,,,,,,,,,
8048,robust-serenity-854,26rb6r4m,,covtype-binary,578.0,75,1622715205.0,128.0,0af5aae906dd2f5b2988626a07912082,1.0,,,,,4.319958925247192,74.0,logloss,3058004.603524229,,log_reg,['accuracy'],,"{'b2': 0.999, 'name': 'Adam', 'alpha': 10000, 'b1': 0.9}",77.0,,,,,0.6669692993164062,0.5432866811752319,,,,,,,,,,,,,
8049,zany-universe-853,35jgbhyf,,covtype-binary,534.0,75,1622714617.0,128.0,0ac5f6e2a94236060262a45480fa3b4d,1.0,,,,,3.716066837310791,74.0,logloss,320.37969264059865,,log_reg,['accuracy'],,"{'name': 'SGD', 'alpha': 1e-10}",77.0,,,,,0.49138790369033813,0.5964527130126953,,,,,,,,,,,,,
8050,dulcet-plasma-852,f75muooc,,covtype-binary,571.0,75,1622714074.0,128.0,04314d2e872f32e1a3d5da4a5df1194f,4.0,,,,,4.271308660507202,74.0,logloss,0.4945295200424704,,log_reg,['accuracy'],,"{'b1': 0.9, 'b2': 0.999, 'name': 'Adam', 'alpha': 0.0001}",77.0,,,,,0.7754545211791992,0.6491368412971497,,,,,,,,,,,,,
8051,effortless-donkey-851,1xjh557o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8052,royal-snowflake-850,1qr0bw3h,,covtype-binary,15.0,75,1622713422.0,128.0,1442ec6823274dc0605956e508e10712,4.0,,,,,4.153146028518677,0.0,logloss,4.61168923261801,,log_reg,['accuracy'],,"{'b1': 0.9, 'b2': 0.999, 'name': 'Adam', 'alpha': 0.01}",3.0,,,,,0.6027387976646423,0.5187001824378967,,,,,,,,,,,,,
8053,gallant-wildflower-849,2pk9pr30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8054,rosy-mountain-848,1dzu29vd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8055,absurd-dream-847,278r59lh,,covtype-binary,3.0,75,1622713383.0,128.0,0af5aae906dd2f5b2988626a07912082,1.0,,,,,,,logloss,,,log_reg,['accuracy'],,"{'b1': 0.9, 'b2': 0.999, 'name': 'Adam', 'alpha': 10000}",1.0,,,,,,,,,,,,,,,,,,,
8056,celestial-sun-846,pq2bcg2p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8057,dulcet-glade-845,1dgb0cih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8058,ethereal-pyramid-844,2lfk7vvv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8059,icy-grass-843,269qxacf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8060,electric-bush-842,2u84cftr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8061,dark-galaxy-841,35d52ag1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8062,breezy-brook-840,18rps7rj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8063,sweet-bird-839,ybx5ookk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8064,morning-sponge-838,24e3omij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8065,rich-cherry-837,8u02tpk4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8066,toasty-totem-836,33sbxjd5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8067,dainty-snowflake-835,26pq5lua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8068,atomic-violet-834,2wzzguy7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8069,lyric-wildflower-833,1a603f0w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8070,peachy-moon-832,10anoc6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8071,stellar-blaze-831,3ifkwxzq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8072,fiery-night-830,1zx6sqor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8073,ethereal-sun-829,128sq90q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8074,hardy-armadillo-828,1jlgrtpj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8075,icy-violet-827,16in53gs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8076,genial-paper-826,vz0pqipz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8077,crisp-river-825,1o9ewdvx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8078,radiant-fire-824,346a1e62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8079,rose-wildflower-823,ixqes6cp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8080,solar-oath-822,1aqx1jqe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8081,glamorous-firebrand-821,2ss33wam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8082,pretty-cherry-820,11umbbib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8083,rich-grass-819,9ef8q5q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8084,resilient-elevator-818,3pgn91h6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8085,laced-star-817,2dym61ys,,covtype-binary,573.0,75,1622710024.0,128.0,b3ed2a14684c962b6d54d3fb6890c8a2,4.0,,,,,3.748931169509888,74.0,logloss,34772.422370809814,,log_reg,['accuracy'],,"{'name': 'SGD', 'alpha': 0.01}",77.0,,,,,0.48390740156173706,0.5956093668937683,,,,,,,,,,,,,
8086,charmed-surf-816,vnsag8n1,,boston-housing,3.0,100,1622709383.0,128.0,d843b995c57a5bed157a79f45ee7682b,1.0,,,,,0.003715753555297851,99.0,mse,260.15428161621094,,lin_reg,['mse'],,"{'name': 'SGD', 'alpha': 1e-07}",102.0,,,,,,,,,,,,,,,,,,249.47400665283203,923.3414306640624
8087,charmed-shadow-815,1lfyoww0,,boston-housing,3.0,100,1622709371.0,128.0,d782388ffb0b04ffd713330865f0a156,4.0,,,,,0.004593849182128906,99.0,mse,4386.87109375,,lin_reg,['mse'],,"{'b1': 0.9, 'b2': 0.999, 'name': 'Adam', 'alpha': 1e-05}",102.0,,,,,,,,,,,,,,,,,,4362.5726318359375,3110.068115234375
8088,stellar-sky-814,2swtd1xg,,boston-housing,4.0,100,1622709359.0,128.0,d47b9ae343123f5e66acf44f71867008,1.0,,,,,0.004187345504760742,99.0,mse,94.57136726379396,,lin_reg,['mse'],,"{'b1': 0.9, 'b2': 0.999, 'name': 'Adam', 'alpha': 81.11308307896873}",102.0,,,,,,,,,,,,,,,,,,106.2110652923584,573.7413940429688
8089,skilled-pyramid-813,c0bbxu5u,,boston-housing,3.0,100,1622709346.0,128.0,d0fa9e389298421d81f79cc7be10baa7,4.0,,,,,0.00410914421081543,99.0,mse,35.824617862701416,,lin_reg,['mse'],,"{'b1': 0.9, 'b2': 0.999, 'name': 'Adam', 'alpha': 15.199110829529332}",102.0,,,,,,,,,,,,,,,,,,25.362335681915283,45.262176513671875
8090,resilient-star-812,5pz2ff1k,,boston-housing,4.0,100,1622709334.0,128.0,d0161894b68cccbf0793f3038a9ba5bb,3.0,,,,,0.003823280334472656,99.0,mse,350.3211898803711,,lin_reg,['mse'],,"{'name': 'SGD', 'alpha': 1e-08}",102.0,,,,,,,,,,,,,,,,,,338.9371795654297,806.7388305664062
8091,lunar-bird-811,i99cs1hg,,boston-housing,3.0,100,1622709322.0,128.0,ce4e822a6965225057f1749b586c7193,4.0,,,,,0.00426173210144043,5.0,mse,2.1046478511830392e+33,,lin_reg,['mse'],,"{'name': 'SGD', 'alpha': 1e-05}",9.0,,,,inf,,,,,,,,,,,,,,1.5099335893585536e+35,2.102780202151431e+35
8092,fluent-sky-810,2mi2zdgf,,boston-housing,3.0,100,1622709310.0,128.0,caced770c2a3e7a37900f86b10c0c0fb,3.0,,,,,0.004155397415161133,99.0,mse,59.42162799835205,,lin_reg,['mse'],,"{'b1': 0.9, 'b2': 0.999, 'name': 'Adam', 'alpha': 0.01}",102.0,,,,,,,,,,,,,,,,,,52.16861295700073,83.72811889648438
8093,flowing-haze-809,39mmzbrk,,boston-housing,3.0,100,1622709297.0,128.0,c8a8ca432a7ef7e05e5fe6b407e5bf68,2.0,,,,,0.0036880970001220703,99.0,mse,110.5778751373291,,lin_reg,['mse'],,"{'name': 'SGD', 'alpha': 1e-06}",102.0,,,,,,,,,,,,,,,,,,108.91819953918456,158.7020263671875
8094,autumn-music-808,21v696ag,,boston-housing,3.0,100,1622709285.0,128.0,c7b2b59df0c0bcf55b0f1549f768a9ed,3.0,,,,,0.004156827926635742,99.0,mse,23457.32470703125,,lin_reg,['mse'],,"{'alpha': 1e-06, 'b1': 0.9, 'b2': 0.999, 'name': 'Adam'}",102.0,,,,,,,,,,,,,,,,,,22710.5234375,36203.07421875
8095,dazzling-frost-807,31l0afnk,,boston-housing,3.0,100,1622709272.0,128.0,c633e946c0fd924140c4a6d5bd0977f2,2.0,,,,,0.003717660903930664,43.0,mse,4.866285349189023e+35,,lin_reg,['mse'],,"{'alpha': 3.981071705534969e-06, 'name': 'SGD'}",47.0,,,,inf,,,,,,,,,,,,,,1.36349306687806e+36,2.1170853618764377e+36
8096,distinctive-serenity-806,3ph0hdzg,,boston-housing,3.0,100,1622709260.0,128.0,c56cfb247cd57fccca056c914490dc8e,1.0,,,,,0.004212141036987305,99.0,mse,46.31021022796631,,lin_reg,['mse'],,"{'alpha': 2.848035868435802, 'b1': 0.9, 'b2': 0.999, 'name': 'Adam'}",102.0,,,,,,,,,,,,,,,,,,50.052449226379395,128.36631774902344
8097,frosty-paper-805,333womq2,,boston-housing,4.0,100,1622709248.0,128.0,c569d51ae2e6901be5bdf02eee47a697,3.0,,,,,0.004098653793334961,99.0,mse,38.43407154083252,,lin_reg,['mse'],,"{'b1': 0.9, 'b2': 0.999, 'name': 'Adam', 'alpha': 1.232846739442066}",102.0,,,,,,,,,,,,,,,,,,34.30651521682739,75.71765899658203
8098,fanciful-dawn-804,gwwzzis6,,boston-housing,3.0,100,1622709235.0,128.0,c45a60e13dfd3935e51221e8b02addb1,4.0,,,,,0.0040569305419921875,99.0,mse,111.03202629089355,,lin_reg,['mse'],,"{'alpha': 6.30957344480193e-07, 'name': 'SGD'}",102.0,,,,,,,,,,,,,,,,,,99.39881706237792,152.0891876220703
8099,chocolate-elevator-803,3rjhvw60,,boston-housing,4.0,100,1622709223.0,128.0,c27ac2f2c74c05d4b25cf904f1c84965,1.0,,,,,0.004469394683837891,99.0,mse,45.62230110168457,,lin_reg,['mse'],,"{'alpha': 0.23101297000831597, 'b1': 0.9, 'b2': 0.999, 'name': 'Adam'}",102.0,,,,,,,,,,,,,,,,,,43.821271896362305,113.48287200927734
8100,twilight-planet-802,3irhrtei,,boston-housing,3.0,100,1622709210.0,128.0,c05d7bc277991d838f4c619f9f1ec722,3.0,,,,,0.0041959285736083984,99.0,mse,128.75934219360352,,lin_reg,['mse'],,"{'b1': 0.9, 'b2': 0.999, 'name': 'Adam', 'alpha': 81.11308307896873}",102.0,,,,,,,,,,,,,,,,,,118.41228103637695,285.9356994628906
8101,wandering-sky-801,3k9148jm,,boston-housing,3.0,100,1622709198.0,128.0,bdc16fedeba5ed21be76396983380cc5,1.0,,,,,0.0037794113159179688,99.0,mse,91.87431526184082,,lin_reg,['mse'],,"{'name': 'SGD', 'alpha': 2.511886431509583e-07}",102.0,,,,,,,,,,,,,,,,,,77.79378509521484,69.18400573730469
